2201,3,14.5
2201,3,16
2201,3,17.5
2201,3,19
2201,3,20.5
2201,4,7
2201,4,8.5
2201,4,10
2201,4,13
2201,4,14.5
2201,4,19
2201,4,20.5
2201,5,7
2201,5,8.5
2201,5,10
2201,5,11.5
2201,5,13
2201,5,14.5
2201,5,16
2201,5,17.5
2201,5,19
2201,5,20.5
2202,1,8.5
2202,1,10
2202,1,11.5
2202,1,14.5
2202,1,16
2202,1,19
2202,1,20.5
2202,2,10
2202,2,11.5
2202,2,13
2202,2,14.5
2202,2,16
2202,2,19
2202,2,20.5
2202,3,7
2202,3,8.5
2202,3,10
2202,3,11.5
2202,3,13
2202,3,14.5
2202,3,16
2202,3,17.5
2202,3,19
2202,3,20.5
2202,4,7
2202,4,8.5
2202,4,10
2202,4,11.5
2202,4,13
2202,4,14.5
2202,4,16
2202,4,17.5
2202,4,19
2202,4,20.5
2202,5,7
2202,5,8.5
2202,5,11.5
2202,5,14.5
2202,5,16
2202,5,17.5
2202,5,19
2202,5,20.5
2203,1,7
2203,1,8.5
2203,1,10
2203,1,13
2203,1,14.5
2203,1,16
2203,1,20.5
2203,2,7
2203,2,8.5
2203,2,10
2203,2,11.5
2203,2,13
2203,2,14.5
2203,2,16
2203,2,17.5
2203,2,19
2203,2,20.5
2203,3,7
2203,3,10
2203,3,13
2203,3,14.5
2203,3,16
2203,3,17.5
2203,3,19
2203,3,20.5
2203,4,8.5
2203,4,11.5
2203,4,13
2203,4,14.5
2203,4,16
2203,4,17.5
2203,4,19
2203,4,20.5
2203,5,8.5
2203,5,10
2203,5,11.5
2203,5,13
2203,5,14.5
2203,5,16
2203,5,17.5
2203,5,19
2203,5,20.5
2204,1,7
2204,1,10
2204,1,11.5
2204,1,13
2204,1,14.5
2204,1,16
2204,1,17.5
2204,1,19
2204,1,20.5
2204,2,7
2204,2,8.5
2204,2,10
2204,2,11.5
2204,2,13
2204,2,14.5
2204,2,20.5
2204,3,7
2204,3,10
2204,3,11.5
2204,3,13
2204,3,14.5
2204,3,19
2204,3,20.5
2204,4,7
2204,4,8.5
2204,4,10
2204,4,11.5
2204,4,13
2204,4,14.5
2204,5,7
2204,5,8.5
2204,5,10
2204,5,11.5
2204,5,13
2204,5,14.5
2204,5,16
2204,5,19
2204,5,20.5
2205,1,7
2205,1,8.5
2205,1,10
2205,1,11.5
2205,1,13
2205,1,14.5
2205,1,17.5
2205,1,20.5
2205,2,7
2205,2,8.5
2205,2,10
2205,2,11.5
2205,2,13
2205,2,14.5
2205,2,16
2205,2,17.5
2205,2,19
2205,2,20.5
2205,3,7
2205,3,8.5
2205,3,10
2205,3,13
2205,3,14.5
2205,3,19
2205,3,20.5
2205,4,7
2205,4,8.5
2205,4,10
2205,4,11.5
2205,4,13
2205,4,14.5
2205,4,19
2205,5,8.5
2205,5,10
2205,5,13
2205,5,14.5
2205,5,16
2205,5,17.5
2205,5,19
2205,5,20.5
2206,1,13
2206,1,14.5
2206,1,16
2206,1,17.5
2206,1,19
2206,1,20.5
2206,2,7
2206,2,8.5
2206,2,13
2206,2,14.5
2206,2,17.5
2206,2,19
2206,2,20.5
2206,3,10
2206,3,13
2206,3,14.5
2206,3,16
2206,3,17.5
2206,3,19
2206,3,20.5
2206,4,7
2206,4,8.5
2206,4,13
2206,4,14.5
2206,4,16
2206,4,17.5
2206,4,19
2206,4,20.5
2206,5,10
2206,5,11.5
2206,5,13
2206,5,14.5
2206,5,16
2206,5,17.5
2206,5,19
2206,5,20.5
2207,1,7
2207,1,8.5
2207,1,10
2207,1,11.5
2207,1,13
2207,1,14.5
2207,1,16
2207,2,7
2207,2,8.5
2207,2,10
2207,2,13
2207,2,14.5
2207,2,16
2207,2,17.5
2207,2,20.5
2207,3,7
2207,3,8.5
2207,3,10
2207,3,13
2207,3,14.5
2207,3,17.5
2207,3,19
2207,3,20.5
2207,4,10
2207,4,11.5
2207,4,13
2207,4,14.5
2207,4,16
2207,4,17.5
2207,4,19
2207,4,20.5
2207,5,7
2207,5,8.5
2207,5,10
2207,5,13
2207,5,14.5
2207,5,17.5
2207,5,19
2207,5,20.5
2208,1,7
2208,1,8.5
2208,1,10
2208,1,11.5
2208,1,13
2208,1,14.5
2208,1,16
2208,1,17.5
2208,1,19
2208,1,20.5
2208,2,11.5
2208,2,13
2208,2,14.5
2208,2,16
2208,2,17.5
2208,2,19
2208,2,20.5
2208,3,7
2208,3,8.5
2208,3,10
2208,3,13
2208,3,14.5
2208,3,16
2208,3,17.5
2208,3,19
2208,3,20.5
2208,4,7
2208,4,8.5
2208,4,11.5
2208,4,13
2208,4,14.5
2208,4,16
2208,4,17.5
2208,4,19
2208,4,20.5
2208,5,7
2208,5,8.5
2208,5,10
2208,5,11.5
2208,5,13
2208,5,14.5
2208,5,16
2208,5,17.5
2208,5,19
2208,5,20.5
2209,1,7
2209,1,8.5
2209,1,10
2209,1,11.5
2209,1,13
2209,1,14.5
2209,1,16
2209,1,17.5
2209,1,19
2209,1,20.5
2209,2,10
2209,2,11.5
2209,2,13
2209,2,14.5
2209,2,16
2209,2,17.5
2209,2,19
2209,2,20.5
2209,3,7
2209,3,13
2209,3,14.5
2209,3,16
2209,3,17.5
2209,3,19
2209,3,20.5
2209,4,7
2209,4,8.5
2209,4,10
2209,4,11.5
2209,4,13
2209,4,14.5
2209,4,16
2209,4,17.5
2209,4,19
2209,4,20.5
2209,5,7
2209,5,8.5
2209,5,10
2209,5,13
2209,5,14.5
2209,5,16
2209,5,17.5
2209,5,19
2209,5,20.5
2210,1,7
2210,1,10
2210,1,11.5
2210,1,13
2210,1,14.5
2210,1,16
2210,1,17.5
2210,2,7
2210,2,8.5
2210,2,10
2210,2,13
2210,2,14.5
2210,2,17.5
2210,2,19
2210,2,20.5
2210,3,7
2210,3,8.5
2210,3,10
2210,3,11.5
2210,3,13
2210,3,14.5
2210,3,16
2210,3,17.5
2210,3,19
2210,3,20.5
2210,4,7
2210,4,10
2210,4,11.5
2210,4,13
2210,4,14.5
2210,4,19
2210,4,20.5
2210,5,7
2210,5,8.5
2210,5,10
2210,5,11.5
2210,5,13
2210,5,14.5
2210,5,16
2210,5,17.5
2210,5,19
2210,5,20.5
2211,1,8.5
2211,1,11.5
2211,1,14.5
2211,1,16
2211,1,17.5
2211,1,19
2211,1,20.5
2211,2,7
2211,2,8.5
2211,2,10
2211,2,11.5
2211,2,13
2211,2,14.5
2211,2,16
2211,2,17.5
2211,2,19
2211,2,20.5
2211,3,7
2211,3,8.5
2211,3,10
2211,3,11.5
2211,3,13
2211,3,14.5
2211,3,16
2211,3,17.5
2211,3,19
2211,3,20.5
2211,4,7
2211,4,8.5
2211,4,10
2211,4,11.5
2211,4,13
2211,4,14.5
2211,4,16
2211,4,17.5
2211,4,19
2211,4,20.5
2211,5,7
2211,5,10
2211,5,11.5
2211,5,13
2211,5,14.5
2211,5,16
2211,5,17.5
2211,5,19
2211,5,20.5
2212,1,7
2212,1,10
2212,1,11.5
2212,1,13
2212,1,14.5
2212,1,16
2212,1,17.5
2212,1,19
2212,1,20.5
2212,2,7
2212,2,8.5
2212,2,10
2212,2,11.5
2212,2,13
2212,2,14.5
2212,2,16
2212,2,17.5
2212,2,19
2212,2,20.5
2212,3,7
2212,3,8.5
2212,3,10
2212,3,11.5
2212,3,13
2212,3,14.5
2212,3,16
2212,3,17.5
2212,3,19
2212,3,20.5
2212,4,7
2212,4,8.5
2212,4,10
2212,4,11.5
2212,4,13
2212,4,14.5
2212,4,16
2212,4,17.5
2212,4,19
2212,4,20.5
2212,5,7
2212,5,8.5
2212,5,10
2212,5,11.5
2212,5,13
2212,5,14.5
2212,5,16
2212,5,17.5
2212,5,19
2212,5,20.5
2213,1,7
2213,1,8.5
2213,1,10
2213,1,11.5
2213,1,13
2213,1,14.5
2213,1,16
2213,1,17.5
2213,1,19
2213,1,20.5
2213,2,11.5
2213,2,13
2213,2,14.5
2213,2,16
2213,2,17.5
2213,2,19
2213,2,20.5
2213,3,7
2213,3,8.5
2213,3,10
2213,3,11.5
2213,3,13
2213,3,14.5
2213,3,16
2213,3,17.5
2213,3,19
2213,3,20.5
2213,4,7
2213,4,8.5
2213,4,10
2213,4,11.5
2213,4,13
2213,4,14.5
2213,4,16
2213,4,17.5
2213,4,19
2213,4,20.5
2213,5,7
2213,5,8.5
2213,5,10
2213,5,11.5
2213,5,13
2213,5,14.5
2213,5,16
2213,5,17.5
2213,5,19
2213,5,20.5
2214,1,7
2214,1,10
2214,1,11.5
2214,1,13
2214,1,14.5
2214,1,16
2214,1,17.5
2214,1,19
2214,1,20.5
2214,2,7
2214,2,10
2214,2,11.5
2214,2,13
2214,2,14.5
2214,2,16
2214,2,17.5
2214,2,19
2214,2,20.5
2214,3,7
2214,3,8.5
2214,3,10
2214,3,13
2214,3,14.5
2214,3,16
2214,3,17.5
2214,3,19
2214,3,20.5
2214,4,7
2214,4,8.5
2214,4,10
2214,4,11.5
2214,4,13
2214,4,14.5
2214,4,16
2214,4,17.5
2214,4,19
2214,4,20.5
2214,5,7
2214,5,8.5
2214,5,10
2214,5,11.5
2214,5,13
2214,5,14.5
2214,5,16
2214,5,17.5
2214,5,19
2214,5,20.5
2215,1,7
2215,1,8.5
2215,1,10
2215,1,11.5
2215,1,13
2215,1,14.5
2215,1,16
2215,1,17.5
2215,1,19
2215,1,20.5
2215,2,7
2215,2,8.5
2215,2,10
2215,2,11.5
2215,2,13
2215,2,14.5
2215,2,16
2215,2,17.5
2215,2,19
2215,2,20.5
2215,3,7
2215,3,8.5
2215,3,10
2215,3,11.5
2215,3,13
2215,3,14.5
2215,3,16
2215,3,17.5
2215,3,19
2215,3,20.5
2215,4,10
2215,4,11.5
2215,4,13
2215,4,14.5
2215,4,17.5
2215,4,19
2215,4,20.5
2215,5,7
2215,5,8.5
2215,5,10
2215,5,11.5
2215,5,13
2215,5,14.5
2215,5,16
2215,5,17.5
2215,5,19
2215,5,20.5
3101,1,7
3101,1,8.5
3101,1,10
3101,1,11.5
3101,1,13
3101,1,17.5
3101,1,19
3101,2,7
3101,2,8.5
3101,2,10
3101,2,11.5
3101,2,17.5
3101,2,19
3101,2,20.5
3101,3,7
3101,3,8.5
3101,3,10
3101,3,11.5
3101,3,13
3101,3,14.5
3101,3,16
3101,3,17.5
3101,3,19
3101,3,20.5
3101,4,7
3101,4,8.5
3101,4,10
3101,4,11.5
3101,4,13
3101,4,16
3101,4,17.5
3101,4,19
3101,5,7
3101,5,8.5
3101,5,10
3101,5,11.5
3101,5,13
3101,5,14.5
3101,5,16
3101,5,17.5
3101,5,20.5
3102,1,7
3102,1,8.5
3102,1,10
3102,1,11.5
3102,1,13
3102,1,14.5
3102,1,16
3102,1,17.5
3102,1,19
3102,1,20.5
3102,2,7
3102,2,8.5
3102,2,11.5
3102,2,13
3102,2,14.5
3102,2,16
3102,3,7
3102,3,8.5
3102,3,10
3102,3,11.5
3102,3,13
3102,3,14.5
3102,3,16
3102,3,17.5
3102,3,19
3102,3,20.5
3102,4,7
3102,4,8.5
3102,4,10
3102,4,11.5
3102,4,13
3102,4,17.5
3102,4,19
3102,4,20.5
3102,5,7
3102,5,8.5
3102,5,11.5
3102,5,13
3102,5,16
3102,5,17.5
3102,5,19
3102,5,20.5
3103,1,7
3103,1,8.5
3103,1,10
3103,1,11.5
3103,1,13
3103,1,14.5
3103,1,17.5
3103,1,19
3103,1,20.5
3103,2,11.5
3103,2,13
3103,2,14.5
3103,2,16
3103,2,17.5
3103,2,19
3103,2,20.5
3103,3,7
3103,3,8.5
3103,3,11.5
3103,3,13
3103,3,14.5
3103,4,7
3103,4,8.5
3103,4,13
3103,4,14.5
3103,4,16
3103,4,17.5
3103,4,20.5
3103,5,7
3103,5,8.5
3103,5,10
3103,5,11.5
3103,5,13
3103,5,17.5
3103,5,19
3104,1,7
3104,1,8.5
3104,1,14.5
3104,1,16
3104,1,17.5
3104,1,19
3104,1,20.5
3104,2,7
3104,2,8.5
3104,2,10
3104,2,11.5
3104,2,13
3104,2,14.5
3104,2,16
3104,2,17.5
3104,2,19
3104,2,20.5
3104,3,7
3104,3,8.5
3104,3,13
3104,3,14.5
3104,3,16
3104,3,17.5
3104,3,19
3104,3,20.5
3104,4,7
3104,4,8.5
3104,4,10
3104,4,14.5
3104,4,17.5
3104,4,19
3104,4,20.5
3104,5,14.5
3104,5,16
3104,5,17.5
3104,5,19
3105,1,7
3105,1,11.5
3105,1,13
3105,1,14.5
3105,1,16
3105,1,17.5
3105,1,19
3105,2,7
3105,2,8.5
3105,2,10
3105,2,11.5
3105,2,13
3105,2,14.5
3105,2,16
3105,2,17.5
3105,2,19
3105,2,20.5
3105,3,8.5
3105,3,10
3105,3,11.5
3105,3,13
3105,3,14.5
3105,3,16
3105,3,17.5
3105,3,19
3105,4,13
3105,4,14.5
3105,4,16
3105,4,17.5
3105,4,19
3105,4,20.5
3105,5,7
3105,5,8.5
3105,5,10
3105,5,11.5
3105,5,13
3105,5,14.5
3105,5,16
3105,5,17.5
3105,5,19
3105,5,20.5
3106,1,7
3106,1,8.5
3106,1,10
3106,1,11.5
3106,1,13
3106,1,14.5
3106,1,19
3106,1,20.5
3106,2,8.5
3106,2,10
3106,2,11.5
3106,2,13
3106,2,14.5
3106,2,20.5
3106,3,7
3106,3,8.5
3106,3,10
3106,3,11.5
3106,3,13
3106,3,14.5
3106,3,16
3106,3,19
3106,4,7
3106,4,10
3106,4,11.5
3106,4,14.5
3106,4,16
3106,4,17.5
3106,4,19
3106,4,20.5
3106,5,7
3106,5,13
3106,5,14.5
3106,5,16
3106,5,17.5
3106,5,20.5
3107,1,8.5
3107,1,10
3107,1,11.5
3107,1,13
3107,1,14.5
3107,2,7
3107,2,13
3107,2,14.5
3107,2,16
3107,2,17.5
3107,2,19
3107,2,20.5
3107,3,7
3107,3,8.5
3107,3,10
3107,3,11.5
3107,3,13
3107,3,14.5
3107,3,16
3107,3,17.5
3107,3,19
3107,3,20.5
3107,4,7
3107,4,13
3107,4,14.5
3107,4,16
3107,4,17.5
3107,4,20.5
3107,5,13
3107,5,14.5
3107,5,16
3107,5,17.5
3107,5,19
3107,5,20.5
3108,1,7
3108,1,8.5
3108,1,10
3108,1,11.5
3108,1,13
3108,1,14.5
3108,1,16
3108,1,17.5
3108,1,19
3108,1,20.5
3108,2,8.5
3108,2,10
3108,2,11.5
3108,2,13
3108,2,14.5
3108,2,16
3108,2,17.5
3108,2,19
3108,2,20.5
3108,3,8.5
3108,3,10
3108,3,14.5
3108,3,16
3108,3,17.5
3108,3,19
3108,3,20.5
3108,4,7
3108,4,8.5
3108,4,10
3108,4,11.5
3108,4,13
3108,4,14.5
3108,4,17.5
3108,5,7
3108,5,8.5
3108,5,10
3108,5,11.5
3108,5,13
3108,5,14.5
3108,5,16
3108,5,17.5
3109,1,7
3109,1,8.5
3109,1,10
3109,1,11.5
3109,1,13
3109,1,14.5
3109,1,16
3109,1,17.5
3109,1,19
3109,1,20.5
3109,2,7
3109,2,13
3109,2,14.5
3109,2,16
3109,2,17.5
3109,2,19
3109,2,20.5
3109,3,7
3109,3,8.5
3109,3,10
3109,3,11.5
3109,3,13
3109,3,14.5
3109,3,16
3109,3,17.5
3109,3,19
3109,3,20.5
3109,4,13
3109,4,14.5
3109,4,16
3109,4,17.5
3109,4,19
3109,4,20.5
3109,5,13
3109,5,14.5
3109,5,16
3109,5,17.5
3109,5,19
3110,1,7
3110,1,8.5
3110,1,10
3110,1,11.5
3110,1,13
3110,1,14.5
3110,1,16
3110,1,17.5
3110,1,19
3110,1,20.5
3110,2,8.5
3110,2,10
3110,2,13
3110,2,14.5
3110,2,17.5
3110,3,7
3110,3,8.5
3110,3,10
3110,3,11.5
3110,3,13
3110,3,14.5
3110,3,16
3110,3,17.5
3110,3,19
3110,3,20.5
3110,4,7
3110,4,8.5
3110,4,10
3110,4,11.5
3110,4,13
3110,4,14.5
3110,4,16
3110,5,8.5
3110,5,10
3110,5,11.5
3110,5,13
3110,5,14.5
3110,5,19
3110,5,20.5
3111,1,13
3111,1,14.5
3111,1,16
3111,1,17.5
3111,1,19
3111,1,20.5
3111,2,7
3111,2,13
3111,2,14.5
3111,2,16
3111,3,7
3111,3,8.5
3111,3,13
3111,3,14.5
3111,3,16
3111,3,17.5
3111,3,19
3111,3,20.5
3111,4,7
3111,4,8.5
3111,4,10
3111,4,11.5
3111,4,13
3111,4,14.5
3111,4,16
3111,4,17.5
3111,4,19
3111,4,20.5
3111,5,7
3111,5,8.5
3111,5,10
3111,5,11.5
3111,5,13
3111,5,14.5
3111,5,16
3111,5,17.5
3111,5,19
3111,5,20.5
3112,1,7
3112,1,13
3112,1,14.5
3112,1,16
3112,1,17.5
3112,1,19
3112,1,20.5
3112,2,7
3112,2,8.5
3112,2,10
3112,2,11.5
3112,2,13
3112,2,14.5
3112,2,16
3112,2,17.5
3112,3,7
3112,3,8.5
3112,3,10
3112,3,11.5
3112,3,13
3112,3,14.5
3112,3,16
3112,3,17.5
3112,4,7
3112,4,10
3112,4,11.5
3112,4,13
3112,4,14.5
3112,4,16
3112,4,17.5
3112,5,7
3112,5,8.5
3112,5,10
3112,5,13
3112,5,14.5
3112,5,16
3112,5,17.5
3112,5,19
3112,5,20.5
3113,1,7
3113,1,8.5
3113,1,10
3113,1,11.5
3113,1,13
3113,1,14.5
3113,1,16
3113,1,17.5
3113,1,20.5
3113,2,10
3113,2,11.5
3113,2,13
3113,2,14.5
3113,2,16
3113,2,17.5
3113,2,19
3113,2,20.5
3113,3,7
3113,3,8.5
3113,3,13
3113,3,14.5
3113,3,16
3113,3,17.5
3113,3,19
3113,3,20.5
3113,4,7
3113,4,8.5
3113,4,10
3113,4,11.5
3113,4,13
3113,4,14.5
3113,4,16
3113,4,17.5
3113,4,19
3113,4,20.5
3113,5,7
3113,5,8.5
3113,5,10
3113,5,11.5
3113,5,13
3113,5,14.5
3113,5,16
3113,5,17.5
3113,5,19
3113,5,20.5
3114,1,7
3114,1,10
3114,1,11.5
3114,1,13
3114,1,14.5
3114,1,16
3114,1,20.5
3114,2,7
3114,2,13
3114,2,14.5
3114,2,16
3114,2,19
3114,3,7
3114,3,11.5
3114,3,13
3114,3,14.5
3114,3,16
3114,3,19
3114,3,20.5
3114,4,7
3114,4,8.5
3114,4,11.5
3114,4,13
3114,4,14.5
3114,4,17.5
3114,4,19
3114,4,20.5
3114,5,8.5
3114,5,10
3114,5,11.5
3114,5,13
3114,5,14.5
3114,5,19
3115,1,13
3115,1,14.5
3115,1,16
3115,1,17.5
3115,2,7
3115,2,8.5
3115,2,10
3115,2,11.5
3115,2,13
3115,2,14.5
3115,2,16
3115,2,17.5
3115,2,19
3115,2,20.5
3115,3,10
3115,3,11.5
3115,3,13
3115,3,14.5
3115,3,16
3115,3,17.5
3115,3,19
3115,3,20.5
3115,4,7
3115,4,11.5
3115,4,13
3115,4,14.5
3115,4,16
3115,4,17.5
3115,4,19
3115,4,20.5
3115,5,7
3115,5,8.5
3115,5,13
3115,5,14.5
3115,5,17.5
3115,5,19
3115,5,20.5
3201,1,7
3201,1,8.5
3201,1,10
3201,1,13
3201,1,14.5
3201,1,16
3201,1,17.5
3201,1,19
3201,1,20.5
3201,2,7
3201,2,8.5
3201,2,13
3201,2,14.5
3201,2,16
3201,2,17.5
3201,2,19
3201,2,20.5
3201,3,8.5
3201,3,13
3201,3,14.5
3201,3,16
3201,3,17.5
3201,3,19
3201,3,20.5
3201,4,7
3201,4,8.5
3201,4,10
3201,4,11.5
3201,4,13
3201,4,14.5
3201,4,16
3201,4,17.5
3201,4,19
3201,4,20.5
3201,5,7
3201,5,8.5
3201,5,10
3201,5,11.5
3201,5,13
3201,5,14.5
3201,5,16
3201,5,17.5
3201,5,19
3201,5,20.5
3202,1,7
3202,1,8.5
3202,1,10
3202,1,11.5
3202,1,13
3202,1,14.5
3202,1,16
3202,1,17.5
3202,1,19
3202,1,20.5
3202,2,7
3202,2,13
3202,2,14.5
3202,2,16
3202,2,17.5
3202,2,19
3202,2,20.5
3202,3,7
3202,3,8.5
3202,3,10
3202,3,11.5
3202,3,13
3202,3,14.5
3202,3,16
3202,3,17.5
3202,3,20.5
3202,4,7
3202,4,8.5
3202,4,10
3202,4,11.5
3202,4,13
3202,4,14.5
3202,4,16
3202,4,17.5
3202,4,19
3202,4,20.5
3202,5,11.5
3202,5,13
3202,5,14.5
3202,5,16
3202,5,17.5
3202,5,19
3202,5,20.5
3203,1,7
3203,1,8.5
3203,1,10
3203,1,13
3203,1,14.5
3203,1,16
3203,1,17.5
3203,1,19
3203,1,20.5
3203,2,7
3203,2,8.5
3203,2,10
3203,2,13
3203,2,14.5
3203,2,16
3203,2,17.5
3203,2,19
3203,2,20.5
3203,3,7
3203,3,8.5
3203,3,10
3203,3,11.5
3203,3,13
3203,3,14.5
3203,3,16
3203,3,17.5
3203,3,19
3203,3,20.5
3203,4,10
3203,4,11.5
3203,4,13
3203,4,14.5
3203,4,16
3203,4,17.5
3203,4,19
3203,4,20.5
3203,5,7
3203,5,8.5
3203,5,10
3203,5,11.5
3203,5,13
3203,5,14.5
3203,5,16
3203,5,17.5
3203,5,19
3203,5,20.5
3204,1,7
3204,1,8.5
3204,1,10
3204,1,11.5
3204,1,13
3204,1,14.5
3204,1,16
3204,1,17.5
3204,1,19
3204,1,20.5
3204,2,7
3204,2,8.5
3204,2,10
3204,2,11.5
3204,2,13
3204,2,14.5
3204,2,16
3204,2,17.5
3204,2,19
3204,2,20.5
3204,3,7
3204,3,8.5
3204,3,10
3204,3,11.5
3204,3,13
3204,3,14.5
3204,3,16
3204,3,17.5
3204,3,19
3204,3,20.5
3204,4,7
3204,4,8.5
3204,4,10
3204,4,11.5
3204,4,13
3204,4,14.5
3204,4,16
3204,4,17.5
3204,4,19
3204,4,20.5
3204,5,7
3204,5,8.5
3204,5,10
3204,5,11.5
3204,5,13
3204,5,14.5
3204,5,16
3204,5,17.5
3204,5,19
3204,5,20.5
3205,1,7
3205,1,8.5
3205,1,10
3205,1,11.5
3205,1,13
3205,1,14.5
3205,1,16
3205,1,17.5
3205,1,19
3205,1,20.5
3205,2,7
3205,2,8.5
3205,2,10
3205,2,11.5
3205,2,13
3205,2,14.5
3205,2,16
3205,2,17.5
3205,2,19
3205,2,20.5
3205,3,7
3205,3,8.5
3205,3,10
3205,3,11.5
3205,3,13
3205,3,14.5
3205,3,16
3205,3,17.5
3205,3,19
3205,3,20.5
3205,4,7
3205,4,8.5
3205,4,10
3205,4,11.5
3205,4,13
3205,4,14.5
3205,4,16
3205,4,17.5
3205,4,19
3205,4,20.5
3205,5,11.5
3205,5,13
3205,5,14.5
3205,5,16
3205,5,17.5
3205,5,20.5
3206,1,7
3206,1,8.5
3206,1,14.5
3206,1,16
3206,1,17.5
3206,1,19
3206,1,20.5
3206,2,7
3206,2,8.5
3206,2,10
3206,2,11.5
3206,2,13
3206,2,14.5
3206,2,16
3206,2,17.5
3206,2,19
3206,2,20.5
3206,3,7
3206,3,8.5
3206,3,10
3206,3,11.5
3206,3,13
3206,3,14.5
3206,3,16
3206,3,17.5
3206,3,19
3206,3,20.5
3206,4,7
3206,4,13
3206,4,14.5
3206,4,16
3206,4,17.5
3206,4,19
3206,4,20.5
3206,5,7
3206,5,8.5
3206,5,10
3206,5,11.5
3206,5,13
3206,5,14.5
3206,5,16
3206,5,17.5
3206,5,19
3206,5,20.5
3207,1,7
3207,1,8.5
3207,1,10
3207,1,11.5
3207,1,13
3207,1,14.5
3207,1,16
3207,1,17.5
3207,1,19
3207,1,20.5
3207,2,7
3207,2,8.5
3207,2,11.5
3207,2,13
3207,2,14.5
3207,2,16
3207,2,17.5
3207,2,19
3207,2,20.5
3207,3,10
3207,3,11.5
3207,3,13
3207,3,14.5
3207,3,16
3207,3,17.5
3207,3,19
3207,3,20.5
3207,4,7
3207,4,8.5
3207,4,10
3207,4,11.5
3207,4,13
3207,4,14.5
3207,4,16
3207,4,17.5
3207,4,19
3207,4,20.5
3207,5,7
3207,5,10
3207,5,11.5
3207,5,13
3207,5,14.5
3207,5,16
3207,5,17.5
3207,5,19
3207,5,20.5
3208,1,8.5
3208,1,10
3208,1,11.5
3208,1,13
3208,1,14.5
3208,1,16
3208,1,17.5
3208,1,19
3208,1,20.5
3208,2,7
3208,2,8.5
3208,2,10
3208,2,11.5
3208,2,13
3208,2,14.5
3208,2,16
3208,2,17.5
3208,2,19
3208,2,20.5
3208,3,10
3208,3,11.5
3208,3,13
3208,3,14.5
3208,3,16
3208,3,17.5
3208,3,19
3208,3,20.5
3208,4,7
3208,4,8.5
3208,4,10
3208,4,11.5
3208,4,13
3208,4,14.5
3208,4,16
3208,4,17.5
3208,4,19
3208,4,20.5
3208,5,7
3208,5,8.5
3208,5,10
3208,5,11.5
3208,5,13
3208,5,14.5
3208,5,16
3208,5,17.5
3208,5,19
3208,5,20.5
3209,1,7
3209,1,8.5
3209,1,10
3209,1,11.5
3209,1,13
3209,1,14.5
3209,1,16
3209,1,17.5
3209,1,19
3209,1,20.5
3209,2,7
3209,2,8.5
3209,2,10
3209,2,13
3209,2,14.5
3209,2,16
3209,2,17.5
3209,2,19
3209,2,20.5
3209,3,7
3209,3,8.5
3209,3,13
3209,3,14.5
3209,3,16
3209,3,17.5
3209,3,19
3209,3,20.5
3209,4,7
3209,4,8.5
3209,4,10
3209,4,11.5
3209,4,13
3209,4,14.5
3209,4,16
3209,4,17.5
3209,4,19
3209,4,20.5
3209,5,7
3209,5,8.5
3209,5,10
3209,5,11.5
3209,5,13
3209,5,14.5
3209,5,16
3209,5,17.5
3209,5,19
3209,5,20.5
3210,1,7
3210,1,13
3210,1,14.5
3210,1,16
3210,1,17.5
3210,1,19
3210,1,20.5
3210,2,7
3210,2,8.5
3210,2,10
3210,2,11.5
3210,2,13
3210,2,14.5
3210,2,16
3210,2,17.5
3210,2,19
3210,2,20.5
3210,3,7
3210,3,8.5
3210,3,10
3210,3,11.5
3210,3,13
3210,3,14.5
3210,3,16
3210,3,17.5
3210,3,19
3210,3,20.5
3210,4,7
3210,4,8.5
3210,4,10
3210,4,11.5
3210,4,13
3210,4,14.5
3210,4,16
3210,4,17.5
3210,4,19
3210,4,20.5
3210,5,7
3210,5,8.5
3210,5,13
3210,5,14.5
3210,5,16
3210,5,17.5
3210,5,19
3210,5,20.5
3211,1,7
3211,1,8.5
3211,1,10
3211,1,11.5
3211,1,13
3211,1,14.5
3211,1,16
3211,1,17.5
3211,1,19
3211,1,20.5
3211,2,7
3211,2,8.5
3211,2,10
3211,2,11.5
3211,2,13
3211,2,14.5
3211,2,16
3211,2,17.5
3211,2,19
3211,2,20.5
3211,3,7
3211,3,8.5
3211,3,10
3211,3,11.5
3211,3,13
3211,3,14.5
3211,3,16
3211,3,17.5
3211,3,19
3211,3,20.5
3211,4,7
3211,4,8.5
3211,4,10
3211,4,11.5
3211,4,13
3211,4,14.5
3211,4,16
3211,4,17.5
3211,4,19
3211,4,20.5
3211,5,7
3211,5,8.5
3211,5,10
3211,5,11.5
3211,5,13
3211,5,14.5
3211,5,16
3211,5,17.5
3211,5,19
3211,5,20.5
3212,1,7
3212,1,8.5
3212,1,10
3212,1,11.5
3212,1,13
3212,1,14.5
3212,1,16
3212,1,17.5
3212,1,19
3212,1,20.5
3212,2,7
3212,2,8.5
3212,2,10
3212,2,11.5
3212,2,13
3212,2,14.5
3212,2,16
3212,2,17.5
3212,2,19
3212,2,20.5
3212,3,7
3212,3,8.5
3212,3,10
3212,3,11.5
3212,3,13
3212,3,14.5
3212,3,16
3212,3,17.5
3212,3,19
3212,3,20.5
3212,4,7
3212,4,8.5
3212,4,10
3212,4,11.5
3212,4,13
3212,4,14.5
3212,4,16
3212,4,17.5
3212,4,19
3212,4,20.5
3212,5,7
